block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
15749190,44226160443336024,44226160443336024,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,9269289761580223,9269289761580223,12859741,3439117509,3439117509
15749192,420631410094861007,420631410094861007,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,290153163756299204,290153163756299204,25122786,16743024045,16743024045
15749197,126810484314123000,126810484314123000,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,28734821977798612,28734821977798612,29762769,4260708548,4260708548
15749200,67117394779065631,67117394779065631,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6721703180123000,6721703180123000,10754146,6241071562,6241071562
15749207,32982709634912662,32982709634912662,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5790943178787906,5790943178787906,10498293,3141721195,3141721195
15749213,45475776769573175,45475776769573175,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1012436684187334,1012436684187334,12490629,3640791570,3640791570
15749215,38282482650321602,38282482650321602,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12422943,3081595291,3081595291
15749222,77879804390629861,77879804390629861,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,620738304471029,620738304471029,15806596,4927044658,4927044658
15749223,46484771095067188,46484771095067188,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2346347035903518,2346347035903518,10971058,4237036309,4237036309
15749225,12723235648836569,12723235648836569,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2704802,4703943449,4703943449
15749227,275240104571409948,275240104571409948,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9576926,28739921825,28739921825
15749229,293714639261843364,293714639261843364,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,27795560,10566962466,10566962466
15749232,75598872472229737,75598872472229737,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11053185451131967,11053185451131967,24149935,3130396519,3130396519
15749236,58181032388916798,58181032388916798,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5876636102605621,5876636102605621,14914934,3900857515,3900857515
15749238,54503974302575408,54503974302575408,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2548696,21385043293,21385043293
15749244,31113617115915153,31113617115915153,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,218695919826554,218695919826554,9600736,3240753325,3240753325
15749246,30874244435151874,30874244435151874,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9383095,3290411579,3290411579
15749248,72386313981882987,72386313981882987,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,24055075722952706,24055075722952706,17340151,4174491559,4174491559
15749253,75841894372628618,75841894372628618,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3349380160233576,3349380160233576,28332909,2676812831,2676812831
15749259,57693447775613376,57693447775613376,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4350676464199409,4350676464199409,17467739,3302857214,3302857214
15749260,56938450253972892,56938450253972892,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,361078525744976,361078525744976,7947777,7164072451,7164072451
15749261,46509017401575645,46509017401575645,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,19372227,2400809024,2400809024
15749265,30616490478698554,30616490478698554,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12123932365151287,12123932365151287,7177041,4265893211,4265893211
15749269,132424251393847151,132424251393847151,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16843392198060893,16843392198060893,19450242,6808360091,6808360091
15749273,63125637555917081,63125637555917081,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3998820244660044,3998820244660044,12932373,4881210707,4881210707
15749277,74516501560152025,74516501560152025,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,17724630,4204121697,4204121697
15749280,25372315559846171,25372315559846171,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9569355,2651413346,2651413346
15749283,73508602150308590,73508602150308590,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9480718,7753484720,7753484720
15749284,64046902156112167,64046902156112167,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,107105854809092,107105854809092,7822737,8187275394,8187275394
15749293,29128347766407756,29128347766407756,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1204217,24188620295,24188620295
15749298,29803006371811742,29803006371811742,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9962788,2991432355,2991432355
15749300,30228688516165157,30228688516165157,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2045676411829097,2045676411829097,12187349,2480333378,2480333378
15749301,68572589423319627,68572589423319627,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,829899,82627632306,82627632306
15749303,119310122990873043,119310122990873043,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,24650053,4840156854,4840156854
15749314,42981795290572001,42981795290572001,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,20440101,2102817167,2102817167
15749321,115760668589873119,115760668589873119,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,544112170660488,544112170660488,21278004,5440391335,5440391335
15749331,24938577646006380,24938577646006380,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7192278,3467410137,3467410137
15749338,67237597210599400,67237597210599400,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16804397818552021,16804397818552021,13454320,4997472723,4997472723
15749342,28403833654248151,28403833654248151,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,622359367857578,622359367857578,2217574,12808516718,12808516718
15749344,86488425710211102,86488425710211102,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2160949083892262,2160949083892262,23449901,3688221357,3688221357
15749346,52328997147674857,52328997147674857,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8088752868431973,8088752868431973,3132198,16706797318,16706797318
15749347,148197709940516897,148197709940516897,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5949020610328860,5949020610328860,9064877,16348562693,16348562693
15749353,36101472978973065,36101472978973065,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10981572,3287459480,3287459480
15749363,79338382475742556,79338382475742556,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,19192098711806672,19192098711806672,20721968,3828708859,3828708859
15749371,43078922665609280,43078922665609280,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,24534826396024765,24534826396024765,5512200,7815195868,7815195868
15749375,500089450581898039,500089450581898039,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12755402,39206090923,39206090923
15749376,67747229913163264,67747229913163264,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,622359422932001,622359422932001,4640443,14599302246,14599302246
15749381,27213681841354854,27213681841354854,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2199798837760003,2199798837760003,11655274,2334881345,2334881345
15749384,9328488317123380,9328488317123380,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1654851,5637056337,5637056337
15749385,39739098471823460,39739098471823460,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12606938,3152161014,3152161014
15749386,73133577175404923,73133577175404923,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,48848277237899036,48848277237899036,10435168,7008375636,7008375636
15749387,43761526521075578,43761526521075578,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3025526531908994,3025526531908994,530423,82503071173,82503071173
15749390,73727586572949029,73727586572949029,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1437592,51285473606,51285473606
15749391,19770822531576570,19770822531576570,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1662678199980303,1662678199980303,9458969,2090166754,2090166754
15749392,29389098649364622,29389098649364622,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1599429,18374744142,18374744142
15749396,137310393444506066,137310393444506066,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4324759331135407,4324759331135407,4780336,28724004639,28724004639
15749402,16410057957030326,16410057957030326,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,351839,46640815705,46640815705
15749405,49248468407907709,49248468407907709,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8014633,6144818909,6144818909
15749407,110470749830723728,110470749830723728,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,77809659319003782,77809659319003782,18646031,5924625451,5924625451
15749425,210384548005189032,210384548005189032,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20485420992026422,20485420992026422,11304892,18610044926,18610044926
15749427,118854400000000000,118854400000000000,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,159068,747192395704,747192395704
15749450,42814323739402021,42814323739402021,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12751422320964008,12751422320964008,19437841,2202627531,2202627531
15749453,59788540046264106,59788540046264106,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16918551,3533904295,3533904295
15749456,25963633804229581,25963633804229581,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,429424193393951,429424193393951,2739007,9479214110,9479214110
15749460,39214613953320998,39214613953320998,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,222575998165408,222575998165408,6173424,6352165986,6352165986
15749463,17932117184863531,17932117184863531,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11481194,1561868668,1561868668
15749464,39860345241307430,39860345241307430,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9426954,4228337726,4228337726
15749469,47640122202223249,47640122202223249,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13397277179597243,13397277179597243,12494889,3812768741,3812768741
15749473,21785278867556315,21785278867556315,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,741450278349470,741450278349470,6752678,3226168768,3226168768
15749492,154444386084739798,154444386084739798,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1479821,104366937680,104366937680
15749503,61636536589422716,61636536589422716,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3179637690690570,3179637690690570,9639191,6394368219,6394368219
15749506,138451210984273608,138451210984273608,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2049307876036115,2049307876036115,20067116,6899407517,6899407517
15749521,168155032270217316,168155032270217316,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,26170947233927230,26170947233927230,7889802,21312959725,21312959725
15749525,162507438576645603,162507438576645603,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,26274459482297385,26274459482297385,15835206,10262413926,10262413926
15749536,168764770707917438,168764770707917438,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10761320594385161,10761320594385161,20928802,8063756860,8063756860
15749537,50786891088270435,50786891088270435,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4979023914000700,4979023914000700,13491206,3764444119,3764444119
15749540,37018353829898419,37018353829898419,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3202431213962504,3202431213962504,12298612,3009961923,3009961923
15749544,84341154993778265,84341154993778265,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5111035558110981,5111035558110981,18031695,4677383628,4677383628
15749549,53082344977340598,53082344977340598,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10929338042649992,10929338042649992,9126358,5816377680,5816377680
15749551,26654342189209267,26654342189209267,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,169592943918703,169592943918703,6930096,3846172143,3846172143
15749554,17645610914644543,17645610914644543,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3261446276018000,3261446276018000,6808653,2591644913,2591644913
15749555,8380901320996620,8380901320996620,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1067662575359556,1067662575359556,1462829,5729241983,5729241983
15749557,47051048752491882,47051048752491882,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12266944,3835596604,3835596604
15749560,52362027417086758,52362027417086758,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10825031,4837124939,4837124939
15749565,41555352038875879,41555352038875879,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14161638,2934360561,2934360561
15749567,7566477799649721,7566477799649721,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,461585,16392382334,16392382334
15749574,38655751377334042,38655751377334042,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1633921891141802,1633921891141802,22023378,1755214453,1755214453
15749581,122753767472917421,122753767472917421,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13113002,9361225406,9361225406
15749597,66231134589246149,66231134589246149,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21489676363621339,21489676363621339,10341242,6404562874,6404562874
15749598,39148450693777323,39148450693777323,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1879176758615156,1879176758615156,13994189,2797479060,2797479060
15749622,22751094513507320,22751094513507320,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6010566,3785183377,3785183377
15749628,102375838611466779,102375838611466779,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13077309344545962,13077309344545962,5930648,17262167407,17262167407
15749631,130492933779806332,130492933779806332,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12529822,10414587994,10414587994
15749636,68358042633411463,68358042633411463,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3882909,17604853122,17604853122
15749639,30622158638287187,30622158638287187,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12296941,2490225710,2490225710
15749642,48528737031449173,48528737031449173,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,771000313010563,771000313010563,11283576,4300829544,4300829544
15749643,42717301977247714,42717301977247714,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,237306323939646,237306323939646,13365205,3196157632,3196157632
15749651,35373425593216733,35373425593216733,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,491213299995155,491213299995155,11439556,3092202668,3092202668
15749661,98867370257099446,98867370257099446,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,23354662176214778,23354662176214778,12203262,8101716594,8101716594
15749663,39652103993704119,39652103993704119,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,12994582997449441,12994582997449441,8512304,4658210514,4658210514
15749664,33564421038686826,33564421038686826,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2873796,11679472390,11679472390
15749698,78691383511931393,78691383511931393,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1883000179259657,1883000179259657,8403288,9364356370,9364356370
15749702,70350434427689693,70350434427689693,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,48290030107400000,48290030107400000,7225606,9736267716,9736267716
15749714,72407325691178506,72407325691178506,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10533572027604216,10533572027604216,20097463,3602809254,3602809254
15749722,48808131126606582,48808131126606582,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9174668,5319879817,5319879817
15749733,58627231755957748,58627231755957748,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7785542,7530269794,7530269794
15749738,57264897886386989,57264897886386989,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,642265788965666,642265788965666,4524852,12655639982,12655639982
15749742,27501162875955557,27501162875955557,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12164868,2260703763,2260703763
15749753,55954090732364725,55954090732364725,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,21346883761950982,21346883761950982,9793609,5713327000,5713327000
15749764,16360820935535009,16360820935535009,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5612126,2915262582,2915262582
15749780,89308757492864342,89308757492864342,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,770978975640252,770978975640252,24830798,3596693005,3596693005
15749781,34761237841414582,34761237841414582,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5568664,6242293993,6242293993
15749784,142277130626048744,142277130626048744,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,40989094710060528,40989094710060528,16861913,8437781088,8437781088
15749788,102184860001735305,102184860001735305,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,58139308621057298,58139308621057298,16395810,6232376442,6232376442
15749789,65336380189167813,65336380189167813,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,38340508096864,38340508096864,11853634,5511928256,5511928256
15749790,174581481356640289,174581481356640289,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,36689645627070670,36689645627070670,13397848,13030561427,13030561427
15749791,56498280585143392,56498280585143392,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12346284,4576136478,4576136478
15749793,46401227655252028,46401227655252028,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13683750185424769,13683750185424769,4207707,11027675561,11027675561
15749795,147534851716760881,147534851716760881,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,114193122065645711,114193122065645711,1685702,87521312614,87521312614
15749797,28912266142160308,28912266142160308,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,772363,37433520432,37433520432
15749803,41964899961973080,41964899961973080,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4229351079921552,4229351079921552,11655856,3600327591,3600327591
15749804,33260617186172860,33260617186172860,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8622113569400390,8622113569400390,2372398,14019830225,14019830225
